date,hourOfDay,hourOfYear,demand,coalGen,solarGen,windGen,storageUsage,gasGen,gasUsage,solarUsage,storageSolarCharge,storageGasCharge,storageDischarge,curtailedEnergy,storageStateEnd,netDemand,missingEnergy
11/6/2050,16,7433,18025.14326,0,6460.901773,694.3284213,756.8546674,10113.0584,10113.0584,6460.901773,0,0,756.8546674,0,275166.5608,10869.91307,0
11/6/2050,17,7434,19094.05726,0,0,819.5351858,8161.463676,10113.0584,10113.0584,0,0,0,8161.463676,0,266793.0758,18274.52208,0
11/6/2050,18,7435,19758.64293,0,0,284.5608284,9361.023695,10113.0584,10113.0584,0,0,0,9361.023695,0,257188.8681,19474.0821,0
11/6/2050,19,7436,19470.50089,0,0,330.090561,9027.351927,10113.0584,10113.0584,0,0,0,9027.351927,0,247927.0004,19140.41033,0
11/6/2050,20,7437,18926.74899,0,0,45.52973255,8768.160851,10113.0584,10113.0584,0,0,0,8768.160851,0,238931.0572,18881.21925,0
11/6/2050,21,7438,18173.86173,0,0,0,8060.803331,10113.0584,10113.0584,0,0,0,8060.803331,0,230660.8475,18173.86173,0
11/6/2050,22,7439,17091.00538,0,0,0,6977.946974,10113.0584,10113.0584,0,0,0,6977.946974,0,223501.625,17091.00538,0
11/6/2050,23,7440,15729.30189,0,0,0,5616.243487,10113.0584,10113.0584,0,0,0,5616.243487,0,217739.4807,15729.30189,0
11/7/2050,0,7441,14163.11051,0,0,0,14163.11051,0,0,0,0,0,14163.11051,0,203208.4359,14163.11051,0
11/7/2050,1,7442,13115.11004,0,0,0,13115.11004,0,0,0,0,0,13115.11004,0,189752.617,13115.11004,0
11/7/2050,2,7443,12550.4446,0,0,0,12550.4446,0,0,0,0,0,12550.4446,0,176876.1325,12550.4446,0
11/7/2050,3,7444,12343.63298,0,0,0,12343.63298,0,0,0,0,0,12343.63298,0,164211.8323,12343.63298,0
11/7/2050,4,7445,12357.57534,0,0,22.76486627,12334.81047,0,0,0,0,0,12334.81047,0,151556.5838,12334.81047,0
11/7/2050,5,7446,12880.4137,0,0,79.67703196,12800.73667,0,0,0,0,0,12800.73667,0,138423.305,12800.73667,0
11/7/2050,6,7447,13640.27214,0,0,113.8243314,13526.4478,0,0,0,0,0,13526.4478,0,124545.4624,13526.4478,0
11/7/2050,7,7448,15204.13979,0,11508.48128,193.5013633,3502.157146,0,0,11508.48128,0,0,3502.157146,0,120952.325,3502.157146,0
11/7/2050,8,7449,16210.31319,0,37755.89474,216.2662296,-21761.84778,0,0,15994.04696,21761.84778,0,0,0,142163.1505,0,0
11/7/2050,9,7450,16928.34455,0,54412.90712,227.6486627,-37712.21123,0,0,16700.69589,37712.21123,0,0,0,178920.4672,0,0
11/7/2050,10,7451,17207.19168,0,64911.8725,22.76486627,-47727.44569,0,0,17184.42681,47727.44569,0,0,0,225439.427,0,0
11/7/2050,11,7452,17423.29821,0,66224.24317,0,-48800.94497,0,0,17423.29821,48800.94497,0,0,0,273004.7044,0,0
11/7/2050,12,7453,17504.62862,0,66829.95271,0,-49325.32409,0,0,17504.62862,49325.32409,0,0,0,321081.0834,0,0
11/7/2050,13,7454,17832.274,0,63195.69547,0,-9150.615356,0,0,17832.274,9150.615356,0,0,36212.80611,330000,0,0
11/7/2050,14,7455,17906.63323,0,60772.8573,0,0,0,0,17906.63323,0,0,0,42866.22407,330000,0,0
11/7/2050,15,7456,17906.63323,0,60772.8573,0,0,0,0,17906.63323,0,0,0,42866.22407,330000,0,0
11/7/2050,16,7457,17990.28737,0,10801.82015,91.05946509,7097.407755,0,0,10801.82015,0,0,7097.407755,0,322718.2133,7097.407755,0
11/7/2050,17,7458,18980.19469,0,0,341.4729941,18638.72169,0,0,0,0,0,18638.72169,0,303595.2883,18638.72169,0
11/7/2050,18,7459,19600.62955,0,0,250.413529,19350.21602,0,0,0,0,0,19350.21602,0,283742.3856,19350.21602,0
11/7/2050,19,7460,19277.63162,0,0,45.52973255,19232.10189,0,0,0,0,0,19232.10189,0,264010.6654,19232.10189,0
11/7/2050,20,7461,18768.73561,0,0,102.4418982,18666.29371,0,0,0,0,0,18666.29371,0,244859.4521,18666.29371,0
11/7/2050,21,7462,18032.11444,0,0,261.7959621,17770.31848,0,0,0,0,0,17770.31848,0,226627.49,17770.31848,0
11/7/2050,22,7463,16842.36668,0,0,352.8554272,16489.51126,0,0,0,0,0,16489.51126,0,209709.6084,16489.51126,0
11/7/2050,23,7464,15592.20205,0,0,375.6202935,15216.58176,0,0,0,0,0,15216.58176,0,194097.725,15216.58176,0
11/8/2050,0,7465,14200.29012,0,0,466.6797586,13733.61036,0,0,0,0,0,13733.61036,0,180007.338,13733.61036,0
11/8/2050,1,7466,13235.9438,0,0,785.3878864,12450.55591,0,0,0,0,0,12450.55591,0,167233.3372,12450.55591,0
11/8/2050,2,7467,12650.36482,0,0,523.5919243,12126.7729,0,0,0,0,0,12126.7729,0,154791.5307,12126.7729,0
11/8/2050,3,7468,12357.57534,0,0,398.3851598,11959.19018,0,0,0,0,0,11959.19018,0,142521.6605,11959.19018,0
11/8/2050,4,7469,12466.79046,0,0,375.6202935,12091.17017,0,0,0,0,0,12091.17017,0,130116.3817,12091.17017,0
11/8/2050,5,7470,13003.57119,0,0,523.5919243,12479.97926,0,0,0,0,0,12479.97926,0,117312.1931,12479.97926,0
11/8/2050,6,7471,13735.54491,0,0,580.50409,13155.04082,0,0,0,0,0,13155.04082,0,103815.406,13155.04082,0
11/8/2050,7,7472,15204.13979,0,11609.43287,364.2378604,3230.469059,0,0,11609.43287,0,0,3230.469059,0,100501.0147,3230.469059,0
11/8/2050,8,7473,16240.52163,0,37957.79792,455.2973255,-22172.57361,0,0,15785.2243,22172.57361,0,0,0,122112.1662,0,0
11/8/2050,9,7474,16977.1428,0,54513.85871,443.9148923,-37980.6308,0,0,16533.22791,37980.6308,0,0,0,159131.1059,0,0
11/8/2050,10,7475,17355.91015,0,65214.72727,512.2094912,-48371.02661,0,0,16843.70066,48371.02661,0,0,0,206277.3508,0,0
11/8/2050,11,7476,17509.27607,0,68041.3718,216.2662296,-50748.36195,0,0,17293.00984,50748.36195,0,0,0,255740.7355,0,0
11/8/2050,12,7477,17553.42687,0,66628.04953,68.29459882,-49142.91727,0,0,17485.13227,49142.91727,0,0,0,303639.3264,0,0
11/8/2050,13,7478,17713.76397,0,61681.42161,56.91216568,-27045.48051,0,0,17656.8518,27045.48051,0,0,16979.0893,330000,0,0
11/8/2050,14,7479,17790.44693,0,53100.53645,11.38243314,0,0,0,17779.0645,0,0,0,35321.47195,330000,0,0
11/8/2050,15,7480,17753.26731,0,33818.78272,0,0,0,0,17753.26731,0,0,0,16065.51541,330000,0,0
11/8/2050,16,7481,17434.91684,0,7470.417675,34.14729941,9930.351863,0,0,7470.417675,0,0,9930.351863,0,319811.674,9930.351863,0
11/8/2050,17,7482,18750.1458,0,0,91.05946509,18659.08634,0,0,0,0,0,18659.08634,0,300667.8553,18659.08634,0
11/8/2050,18,7483,19226.50965,0,0,227.6486627,18998.86099,0,0,0,0,0,18998.86099,0,281175.4352,18998.86099,0
11/8/2050,19,7484,19045.25902,0,0,227.6486627,18817.61035,0,0,0,0,0,18817.61035,0,261868.9744,18817.61035,0
11/8/2050,20,7485,18406.23434,0,0,239.0310959,18167.20325,0,0,0,0,0,18167.20325,0,243229.8171,18167.20325,0
11/8/2050,21,7486,17634.75728,0,0,261.7959621,17372.96132,0,0,0,0,0,17372.96132,0,225405.5349,17372.96132,0
11/8/2050,22,7487,16765.68372,0,0,398.3851598,16367.29856,0,0,0,0,0,16367.29856,0,208613.0409,16367.29856,0
11/8/2050,23,7488,15566.64106,0,0,398.3851598,15168.2559,0,0,0,0,0,15168.2559,0,193050.7387,15168.2559,0
11/9/2050,0,7489,14332.74251,0,0,455.2973255,13877.44518,0,0,0,0,0,13877.44518,0,178812.7803,13877.44518,0
11/9/2050,1,7490,13319.59794,0,0,352.8554272,12966.74251,0,0,0,0,0,12966.74251,0,165509.1832,12966.74251,0
11/9/2050,2,7491,12675.92581,0,0,387.0027266,12288.92308,0,0,0,0,0,12288.92308,0,152901.0142,12288.92308,0
11/9/2050,3,7492,12341.30925,0,0,569.1216568,11772.1876,0,0,0,0,0,11772.1876,0,140823.0045,11772.1876,0
11/9/2050,4,7493,12373.84142,0,0,614.6513894,11759.19003,0,0,0,0,0,11759.19003,0,128758.3301,11759.19003,0
11/9/2050,5,7494,12701.4868,0,0,705.7108545,11995.77594,0,0,0,0,0,11995.77594,0,116450.9237,11995.77594,0
11/9/2050,6,7495,12975.68647,0,0,739.8581539,12235.82832,0,0,0,0,0,12235.82832,0,103897.2287,12235.82832,0
11/9/2050,7,7496,13714.63137,0,9388.497889,682.9459882,3643.187493,0,0,9388.497889,0,0,3643.187493,0,100159.3972,3643.187493,0
11/9/2050,8,7497,14888.11304,0,36140.66929,489.4446249,-21742.00087,0,0,14398.66842,21742.00087,0,0,0,121350.8783,0,0
11/9/2050,9,7498,15726.97816,0,54614.8103,614.6513894,-39502.48353,0,0,15112.32677,39502.48353,0,0,0,159853.1366,0,0
11/9/2050,10,7499,16296.29105,0,62791.88911,580.50409,-47076.10214,0,0,15715.78696,47076.10214,0,0,0,205737.2453,0,0
11/9/2050,11,7500,16612.3178,0,66325.19476,318.7081278,-50031.58509,0,0,16293.60967,50031.58509,0,0,0,254502.0023,0,0
11/9/2050,12,7501,16558.8721,0,66325.19476,865.0649184,-50631.38758,0,0,15693.80718,50631.38758,0,0,0,303851.3745,0,0
11/9/2050,13,7502,16456.62815,0,56330.98733,1024.418982,-26827.92366,0,0,15432.20917,26827.92366,0,0,14070.8545,330000,0,0
11/9/2050,14,7503,16375.29774,0,44721.55446,899.2122178,0,0,0,15476.08552,0,0,0,29245.46894,330000,0,0
11/9/2050,15,7504,16521.69248,0,23420.76893,978.8892498,0,0,0,15542.80323,0,0,0,7877.965692,330000,0,0
11/9/2050,16,7505,16774.97863,0,6258.998593,534.9743574,9981.005678,0,0,6258.998593,0,0,9981.005678,0,319759.7042,9981.005678,0
11/9/2050,17,7506,17142.12735,0,0,557.7392237,16584.38813,0,0,0,0,0,16584.38813,0,302744.481,16584.38813,0
11/9/2050,18,7507,17341.96779,0,0,682.9459882,16659.02181,0,0,0,0,0,16659.02181,0,285652.6853,16659.02181,0
11/9/2050,19,7508,16656.4686,0,0,489.4446249,16167.02397,0,0,0,0,0,16167.02397,0,269065.6687,16167.02397,0
11/9/2050,20,7509,15812.95603,0,0,421.1500261,15391.806,0,0,0,0,0,15391.806,0,253274.0089,15391.806,0
11/9/2050,21,7510,15462.07339,0,0,534.9743574,14927.09903,0,0,0,0,0,14927.09903,0,237959.1285,14927.09903,0
11/9/2050,22,7511,14836.99107,0,0,603.2689562,14233.72211,0,0,0,0,0,14233.72211,0,223355.6377,14233.72211,0
11/9/2050,23,7512,14109.66481,0,0,352.8554272,13756.80938,0,0,0,0,0,13756.80938,0,209241.4491,13756.80938,0
11/10/2050,0,7513,13328.89284,0,0,284.5608284,13044.33201,0,0,0,0,0,13044.33201,0,195858.2468,13044.33201,0
11/10/2050,1,7514,12571.35814,0,0,614.6513894,11956.70675,0,0,0,0,0,11956.70675,0,183590.9245,11956.70675,0
11/10/2050,2,7515,12304.12964,0,0,500.827058,11803.30258,0,0,0,0,0,11803.30258,0,171480.9916,11803.30258,0
11/10/2050,3,7516,12020.63505,0,0,318.7081278,11701.92692,0,0,0,0,0,11701.92692,0,159475.0679,11701.92692,0
11/10/2050,4,7517,11885.85894,0,0,318.7081278,11567.15081,0,0,0,0,0,11567.15081,0,147607.4216,11567.15081,0
11/10/2050,5,7518,12204.20941,0,0,170.7364971,12033.47292,0,0,0,0,0,12033.47292,0,135261.3389,12033.47292,0
11/10/2050,6,7519,12090.34684,0,0,193.5013633,11896.84547,0,0,0,0,0,11896.84547,0,123055.433,11896.84547,0
11/10/2050,7,7520,12157.73489,0,10297.0622,113.8243314,1746.84836,0,0,10297.0622,0,0,1746.84836,0,121263.2044,1746.84836,0
11/10/2050,8,7521,12947.80176,0,26045.51027,125.2067645,-13222.91528,0,0,12822.595,13222.91528,0,0,0,134151.3079,0,0
11/10/2050,9,7522,13912.14809,0,46033.92513,147.9716308,-32269.74868,0,0,13764.17646,32269.74868,0,0,0,165603.9683,0,0
11/10/2050,10,7523,14414.07292,0,47851.05376,216.2662296,-33653.24706,0,0,14197.80669,33653.24706,0,0,0,198405.0962,0,0
11/10/2050,11,7524,14527.9355,0,49365.32761,273.1783953,-35110.5705,0,0,14254.75711,35110.5705,0,0,0,232626.6472,0,0
11/10/2050,12,7525,14495.40334,0,47346.29581,250.413529,-33101.306,0,0,14244.98981,33101.306,0,0,0,264889.8094,0,0
11/10/2050,13,7526,14523.28805,0,56028.13256,113.8243314,-41618.66885,0,0,14409.46372,41618.66885,0,0,0,305454.67,0,0
11/10/2050,14,7527,14300.21034,0,50273.89192,22.76486627,-25182.97725,0,0,14277.44548,25182.97725,0,0,10813.4692,330000,0,0
11/10/2050,15,7528,14335.06624,0,34222.58908,284.5608284,0,0,0,14050.50541,0,0,0,20172.08367,330000,0,0
11/10/2050,16,7529,14567.43884,0,9489.449479,375.6202935,4702.369072,0,0,9489.449479,0,0,4702.369072,0,325175.4711,4702.369072,0
11/10/2050,17,7530,16156.86749,0,0,170.7364971,15986.13099,0,0,0,0,0,15986.13099,0,308774.0468,15986.13099,0
11/10/2050,18,7531,17204.86795,0,0,307.3256947,16897.54226,0,0,0,0,0,16897.54226,0,291437.5342,16897.54226,0
11/10/2050,19,7532,17276.90346,0,0,375.6202935,16901.28317,0,0,0,0,0,16901.28317,0,274097.1836,16901.28317,0
11/10/2050,20,7533,16926.02082,0,0,352.8554272,16573.1654,0,0,0,0,0,16573.1654,0,257093.4747,16573.1654,0
11/10/2050,21,7534,16572.81446,0,0,421.1500261,16151.66443,0,0,0,0,0,16151.66443,0,240522.2166,16151.66443,0
11/10/2050,22,7535,15768.80523,0,0,307.3256947,15461.47954,0,0,0,0,0,15461.47954,0,224659.0733,15461.47954,0
11/10/2050,23,7536,14685.94888,0,0,341.4729941,14344.47588,0,0,0,0,0,14344.47588,0,209941.9516,14344.47588,0
11/11/2050,0,7537,13689.07038,0,0,227.6486627,13461.42172,0,0,0,0,0,13461.42172,0,196130.8243,13461.42172,0
11/11/2050,1,7538,12643.39364,0,0,182.1189302,12461.27471,0,0,0,0,0,12461.27471,0,183345.8262,12461.27471,0
11/11/2050,2,7539,11988.10289,0,0,56.91216568,11931.19072,0,0,0,0,0,11931.19072,0,171104.6828,11931.19072,0
11/11/2050,3,7540,11813.82343,0,0,102.4418982,11711.38153,0,0,0,0,0,11711.38153,0,159089.0589,11711.38153,0
11/11/2050,4,7541,11916.06738,0,0,193.5013633,11722.56602,0,0,0,0,0,11722.56602,0,147061.9599,11722.56602,0
11/11/2050,5,7542,12457.49556,0,0,193.5013633,12263.99419,0,0,0,0,0,12263.99419,0,134479.3674,12263.99419,0
11/11/2050,6,7543,13208.05908,0,0,79.67703196,13128.38205,0,0,0,0,0,13128.38205,0,121009.9316,13128.38205,0
11/11/2050,7,7544,14850.93343,0,9893.25584,22.76486627,4934.912721,0,0,9893.25584,0,0,4934.912721,0,115946.818,4934.912721,0
11/11/2050,8,7545,16131.3065,0,35232.10498,0,-19100.79848,0,0,16131.3065,19100.79848,0,0,0,134563.9734,0,0
11/11/2050,9,7546,16856.30904,0,52696.73009,11.38243314,-35851.80348,0,0,16844.92661,35851.80348,0,0,0,169507.989,0,0
11/11/2050,10,7547,17276.90346,0,58652.87391,0,-41375.97045,0,0,17276.90346,41375.97045,0,0,0,209836.2964,0,0
11/11/2050,11,7548,17499.98117,0,65113.77568,0,-47613.79451,0,0,17499.98117,47613.79451,0,0,0,256244.4828,0,0
11/11/2050,12,7549,17544.13196,0,60470.00253,11.38243314,-42937.253,0,0,17532.74953,42937.253,0,0,0,298094.5402,0,0
11/11/2050,13,7550,17720.73515,0,57643.35801,34.14729941,-32734.31104,0,0,17686.58785,32734.31104,0,0,7222.459118,330000,0,0
11/11/2050,14,7551,17904.30951,0,48557.71489,227.6486627,0,0,0,17676.66084,0,0,0,30881.05404,330000,0,0
11/11/2050,15,7552,17741.64868,0,29982.62229,466.6797586,0,0,0,17274.96892,0,0,0,12707.65337,330000,0,0
11/11/2050,16,7553,17741.64868,0,8479.933577,284.5608284,8977.154275,0,0,8479.933577,0,0,8977.154275,0,320789.6341,8977.154275,0
11/11/2050,17,7554,19049.90647,0,0,216.2662296,18833.64024,0,0,0,0,0,18833.64024,0,301466.7269,18833.64024,0
11/11/2050,18,7555,19554.15503,0,0,364.2378604,19189.91717,0,0,0,0,0,19189.91717,0,281778.2873,19189.91717,0
11/11/2050,19,7556,19324.10615,0,0,159.3540639,19164.75208,0,0,0,0,0,19164.75208,0,262115.6665,19164.75208,0
11/11/2050,20,7557,18868.65583,0,0,68.29459882,18800.36123,0,0,0,0,0,18800.36123,0,242826.9029,18800.36123,0
11/11/2050,21,7558,18050.70425,0,0,45.52973255,18005.17452,0,0,0,0,0,18005.17452,0,224353.9836,18005.17452,0
11/11/2050,22,7559,16768.00745,0,0,11.38243314,16756.62502,0,0,0,0,0,16756.62502,0,207162.0491,16756.62502,0
11/11/2050,23,7560,15422.57005,0,0,0,15422.57005,0,0,0,0,0,15422.57005,0,191338.8261,15422.57005,0
11/12/2050,0,7561,14039.95302,0,0,0,14039.95302,0,0,0,0,0,14039.95302,0,176934.1382,14039.95302,0
11/12/2050,1,7562,12975.68647,0,0,0,12975.68647,0,0,0,0,0,12975.68647,0,163621.3648,12975.68647,0
11/12/2050,2,7563,12415.66849,0,0,0,12415.66849,0,0,0,0,0,12415.66849,0,150883.1577,12415.66849,0
11/12/2050,3,7564,12204.20941,0,0,0,12204.20941,0,0,0,0,0,12204.20941,0,138361.903,12204.20941,0
11/12/2050,4,7565,12264.62629,0,0,0,12264.62629,0,0,0,0,0,12264.62629,0,125778.662,12264.62629,0
11/12/2050,5,7566,12873.44253,0,0,0,12873.44253,0,0,0,0,0,12873.44253,0,112570.7886,12873.44253,0
11/12/2050,6,7567,13675.12803,0,0,0,13675.12803,0,0,0,0,0,13675.12803,0,98540.40329,13675.12803,0
11/12/2050,7,7568,15331.94473,0,6561.853363,0,8770.091364,0,0,6561.853363,0,0,8770.091364,0,89542.47941,8770.091364,0
11/12/2050,8,7569,16242.84535,0,22411.25303,0,-6168.407671,0,0,16242.84535,6168.407671,0,0,0,95554.69951,0,0
11/12/2050,9,7570,16754.06509,0,39976.82972,0,-23222.76463,0,0,16754.06509,23222.76463,0,0,0,118189.4506,0,0
11/12/2050,10,7571,17330.34916,0,58450.97073,0,-41120.62156,0,0,17330.34916,41120.62156,0,0,0,158268.8748,0,0
11/12/2050,11,7572,17334.99662,0,67839.46862,0,-50504.472,0,0,17334.99662,50504.472,0,0,0,207494.545,0,0
11/12/2050,12,7573,17432.59311,0,61277.61525,0,-43845.02214,0,0,17432.59311,43845.02214,0,0,0,250229.3864,0,0
11/12/2050,13,7574,17630.10983,0,60873.80889,91.05946509,-43334.75853,0,0,17539.05036,43334.75853,0,0,0,292466.8843,0,0
11/12/2050,14,7575,17623.13865,0,51283.40782,159.3540639,-33819.62324,0,0,17463.78459,33819.62324,0,0,0,325430.1756,0,0
11/12/2050,15,7576,17613.84375,0,36746.37883,113.8243314,-4688.540952,0,0,17500.01941,4688.540952,0,0,14557.81847,330000,0,0
11/12/2050,16,7577,17486.03881,0,10498.96538,193.5013633,6793.572067,0,0,10498.96538,0,0,6793.572067,0,323029.9421,6793.572067,0
11/12/2050,17,7578,18689.72892,0,0,432.5324592,18257.19647,0,0,0,0,0,18257.19647,0,304298.4538,18257.19647,0
11/12/2050,18,7579,19417.05519,0,0,307.3256947,19109.7295,0,0,0,0,0,19109.7295,0,284692.285,19109.7295,0
11/12/2050,19,7580,19335.72478,0,0,34.14729941,19301.57748,0,0,0,0,0,19301.57748,0,264889.2844,19301.57748,0
11/12/2050,20,7581,18991.81332,0,0,0,18991.81332,0,0,0,0,0,18991.81332,0,245404.095,18991.81332,0
11/12/2050,21,7582,18169.21428,0,0,0,18169.21428,0,0,0,0,0,18169.21428,0,226762.8745,18169.21428,0
11/12/2050,22,7583,16993.40888,0,0,0,16993.40888,0,0,0,0,0,16993.40888,0,209328.0049,16993.40888,0
11/12/2050,23,7584,15608.46813,0,0,68.29459882,15540.17353,0,0,0,0,0,15540.17353,0,193384.1232,15540.17353,0
11/13/2050,0,7585,14139.87324,0,0,102.4418982,14037.43135,0,0,0,0,0,14037.43135,0,178982.0225,14037.43135,0
11/13/2050,1,7586,13124.40494,0,0,56.91216568,13067.49278,0,0,0,0,0,13067.49278,0,165575.0578,13067.49278,0
11/13/2050,2,7587,12571.35814,0,0,113.8243314,12457.5338,0,0,0,0,0,12457.5338,0,152793.8978,12457.5338,0
11/13/2050,3,7588,12287.86355,0,0,239.0310959,12048.83246,0,0,0,0,0,12048.83246,0,140432.0566,12048.83246,0
11/13/2050,4,7589,12392.43123,0,0,227.6486627,12164.78256,0,0,0,0,0,12164.78256,0,127951.253,12164.78256,0
11/13/2050,5,7590,12940.83058,0,0,170.7364971,12770.09409,0,0,0,0,0,12770.09409,0,114849.4129,12770.09409,0
11/13/2050,6,7591,13737.86863,0,0,261.7959621,13476.07267,0,0,0,0,0,13476.07267,0,101023.2541,13476.07267,0
11/13/2050,7,7592,15327.29728,0,10297.0622,330.090561,4700.144514,0,0,10297.0622,0,0,4700.144514,0,96201.00756,4700.144514,0
11/13/2050,8,7593,16268.40634,0,34020.6859,330.090561,-18082.37012,0,0,15938.31578,18082.37012,0,0,0,113825.5218,0,0
11/13/2050,9,7594,16830.74805,0,53706.24599,284.5608284,-37160.05876,0,0,16546.18723,37160.05876,0,0,0,150044.6669,0,0
11/13/2050,10,7595,17235.07639,0,63902.3566,330.090561,-46997.37077,0,0,16904.98583,46997.37077,0,0,0,195852.0377,0,0
11/13/2050,11,7596,17374.49996,0,69050.8877,91.05946509,-51767.44721,0,0,17283.44049,51767.44721,0,0,0,246308.7038,0,0
11/13/2050,12,7597,17409.35585,0,69858.50042,22.76486627,-52471.90944,0,0,17386.59098,52471.90944,0,0,0,297451.9948,0,0
11/13/2050,13,7598,17651.02336,0,65214.72727,0,-33393.54869,0,0,17651.02336,33393.54869,0,0,14170.15521,330000,0,0
11/13/2050,14,7599,17634.75728,0,51586.26259,0,0,0,0,17634.75728,0,0,0,33951.50531,330000,0,0
11/13/2050,15,7600,17657.99454,0,30083.57388,0,0,0,0,17657.99454,0,0,0,12425.57934,330000,0,0
11/13/2050,16,7601,17488.36254,0,8076.127216,0,9412.235321,0,0,8076.127216,0,0,9412.235321,0,320343.2503,9412.235321,0
11/13/2050,17,7602,19017.3743,0,0,284.5608284,18732.81347,0,0,0,0,0,18732.81347,0,301123.7892,18732.81347,0
11/13/2050,18,7603,19321.78242,0,0,295.9432616,19025.83916,0,0,0,0,0,19025.83916,0,281603.6901,19025.83916,0
11/13/2050,19,7604,19382.1993,0,0,341.4729941,19040.7263,0,0,0,0,0,19040.7263,0,262068.3171,19040.7263,0
11/13/2050,20,7605,18968.57606,0,0,739.8581539,18228.7179,0,0,0,0,0,18228.7179,0,243366.0472,18228.7179,0
11/13/2050,21,7606,18220.33625,0,0,398.3851598,17821.9511,0,0,0,0,0,17821.9511,0,225081.1111,17821.9511,0
11/13/2050,22,7607,16963.20044,0,0,364.2378604,16598.96258,0,0,0,0,0,16598.96258,0,208050.9349,16598.96258,0
11/13/2050,23,7608,15573.61224,0,0,398.3851598,15175.22708,0,0,0,0,0,15175.22708,0,192481.4804,15175.22708,0
11/14/2050,0,7609,14230.49856,0,0,398.3851598,9217.636064,4614.477338,4614.477338,0,0,0,9217.636064,0,183024.3853,13832.1134,0
11/14/2050,1,7610,13161.58456,0,0,68.29459882,8478.812625,4614.477338,4614.477338,0,0,0,8478.812625,0,174325.3071,13093.28996,0
11/14/2050,2,7611,12620.15638,0,0,91.05946509,7914.61958,4614.477338,4614.477338,0,0,0,7914.61958,0,166205.0788,12529.09692,0
11/14/2050,3,7612,12264.62629,0,0,79.67703196,7570.471922,4614.477338,4614.477338,0,0,0,7570.471922,0,158437.9385,12184.94926,0
11/14/2050,4,7613,12320.39572,0,0,193.5013633,7512.417017,4614.477338,4614.477338,0,0,0,7512.417017,0,150730.3612,12126.89435,0
11/14/2050,5,7614,12924.5645,0,0,273.1783953,8036.908767,4614.477338,4614.477338,0,0,0,8036.908767,0,142484.6668,12651.38611,0
11/14/2050,6,7615,13828.49395,0,0,546.3567906,8667.65982,4614.477338,4614.477338,0,0,0,8667.65982,0,133591.8355,13282.13716,0
11/14/2050,7,7616,15420.24632,0,6763.756544,307.3256947,4478.754719,3870.409361,3870.409361,6763.756544,0,0,4478.754719,0,128996.7301,8349.164081,0
11/14/2050,8,7617,16319.52832,0,24228.38165,239.0310959,-8147.88443,0,0,16080.49722,8147.88443,0,0,0,136938.3055,0,0
11/14/2050,9,7618,16807.51079,0,34424.49226,11.38243314,-17628.3639,0,0,16796.12836,17628.3639,0,0,0,154120.3092,0,0
11/14/2050,10,7619,17232.75267,0,48052.95694,79.67703196,-30899.8813,0,0,17153.07564,30899.8813,0,0,0,184237.7881,0,0
11/14/2050,11,7620,17379.14741,0,53504.34281,125.2067645,-36250.40216,0,0,17253.94065,36250.40216,0,0,0,219570.3096,0,0
11/14/2050,12,7621,17525.54215,0,50374.84351,147.9716308,-32997.27299,0,0,17377.57052,32997.27299,0,0,0,251732.0729,0,0
11/14/2050,13,7622,17785.79948,0,46033.92513,159.3540639,-28407.47972,0,0,17626.44541,28407.47972,0,0,0,279420.2592,0,0
11/14/2050,14,7623,17976.34502,0,32203.55727,22.76486627,-14249.97713,0,0,17953.58015,14249.97713,0,0,0,293309.4188,0,0
11/14/2050,15,7624,18001.906,0,24026.47847,0,-6024.572466,0,0,18001.906,6024.572466,0,0,0,299181.4457,0,0
11/14/2050,16,7625,17999.58228,0,8177.078806,0,5269.100397,4553.403073,4553.403073,8177.078806,0,0,5269.100397,0,293775.4628,9822.50347,0
11/14/2050,17,7626,19556.47876,0,0,0,14942.00142,4614.477338,4614.477338,0,0,0,14942.00142,0,278445.2928,19556.47876,0
11/14/2050,18,7627,20237.3305,0,0,0,15622.85316,4614.477338,4614.477338,0,0,0,15622.85316,0,262416.5837,20237.3305,0
11/14/2050,19,7628,20151.35263,0,0,0,15536.8753,4614.477338,4614.477338,0,0,0,15536.8753,0,246476.0859,20151.35263,0
11/14/2050,20,7629,19424.02637,0,0,0,14809.54903,4614.477338,4614.477338,0,0,0,14809.54903,0,231281.8092,19424.02637,0
11/14/2050,21,7630,18466.65122,0,0,0,13852.17388,4614.477338,4614.477338,0,0,0,13852.17388,0,217069.7787,18466.65122,0
11/14/2050,22,7631,17290.84582,0,0,11.38243314,12664.98605,4614.477338,4614.477338,0,0,0,12664.98605,0,204075.7772,17279.46339,0
11/14/2050,23,7632,15915.19998,0,0,0,11300.72264,4614.477338,4614.477338,0,0,0,11300.72264,0,192481.4804,15915.19998,0
11/15/2050,0,7633,14302.53407,0,0,0,9832.174876,4470.359195,4470.359195,0,0,0,9832.174876,0,182393.8818,14302.53407,0
11/15/2050,1,7634,13275.44714,0,0,0,8805.087945,4470.359195,4470.359195,0,0,0,8805.087945,0,173360.0522,13275.44714,0
11/15/2050,2,7635,12699.16307,0,0,0,8228.803875,4470.359195,4470.359195,0,0,0,8228.803875,0,164917.4776,12699.16307,0
11/15/2050,3,7636,12406.37358,0,0,34.14729941,7901.867089,4470.359195,4470.359195,0,0,0,7901.867089,0,156810.333,12372.22628,0
